time,ax,ay,az,atotal
0.000,-1.73,-0.21,2.28,2.87
0.010,-2.70,-0.76,2.77,3.95
0.020,-0.62,-0.15,1.56,1.69
0.030,0.30,0.33,-0.26,0.51
0.040,0.68,-0.75,-3.22,3.38
0.050,0.90,0.25,-0.68,1.16
0.060,0.52,0.09,1.16,1.27
0.070,-0.76,-1.35,1.12,1.91
0.081,-0.56,0.13,1.14,1.28
0.091,1.61,1.10,-0.51,2.01
0.101,1.25,1.37,-2.01,2.73
0.111,0.66,0.79,0.11,1.03
0.121,-0.37,0.01,0.51,0.63
0.131,-2.00,-0.84,0.72,2.28
0.141,-1.79,-0.54,-0.21,1.88
0.151,-0.82,-0.27,-1.70,1.90
0.161,-0.21,0.29,0.71,0.80
0.171,0.99,0.66,-0.48,1.29
0.181,0.77,-0.61,0.72,1.22
0.191,0.25,0.52,-0.09,0.58
0.202,-0.86,-1.50,-0.43,1.78
0.212,-0.06,-0.04,0.06,0.09
0.222,1.13,0.23,0.81,1.41
0.232,1.12,0.80,-0.29,1.41
0.242,0.62,1.16,-0.26,1.34
0.252,0.04,0.53,-0.07,0.54
0.262,-1.58,-0.22,-0.43,1.65
0.272,-2.16,-0.77,0.16,2.30
0.282,-0.36,0.10,-0.93,1.00
0.292,-0.65,-0.78,0.44,1.10
0.303,0.82,0.43,0.26,0.96
0.312,0.72,-0.12,-0.26,0.78
0.323,0.07,0.28,-0.23,0.37
0.333,-0.37,-0.62,-0.15,0.73
0.343,-0.12,-0.47,0.20,0.53
0.353,1.37,0.38,0.95,1.71
0.363,1.08,0.37,-0.43,1.22
0.373,0.10,0.62,-0.44,0.76
0.383,-0.00,0.76,-0.19,0.78
0.393,-1.54,0.52,0.35,1.66
0.403,-1.96,-0.06,-0.47,2.01
0.413,-0.29,-0.57,-0.98,1.18
0.423,0.18,0.09,0.30,0.36
0.434,0.61,-0.93,0.39,1.18
0.444,0.25,-0.51,0.23,0.61
0.454,-0.57,-0.16,-0.22,0.63
0.464,-0.03,0.04,-0.55,0.55
0.474,0.45,0.40,0.49,0.78
0.484,1.46,0.64,0.44,1.66
0.494,1.33,0.84,-0.53,1.66
0.504,0.09,0.30,-0.02,0.31
0.514,-1.36,-0.48,-0.06,1.44
0.524,-1.84,-0.29,-0.12,1.87
0.535,-1.39,0.55,-0.34,1.53
0.544,-0.35,-0.22,-0.65,0.77
0.555,0.34,-0.20,0.10,0.41
0.565,1.17,0.17,0.45,1.27
0.575,0.35,-0.71,-0.13,0.80
0.585,-1.12,-0.63,-0.13,1.30
0.595,-0.56,-0.53,-0.07,0.78
0.605,0.48,0.46,0.00,0.67
0.615,1.54,1.07,0.99,2.13
0.625,1.56,0.81,-0.98,2.01
0.635,0.52,0.56,-0.40,0.87
0.645,-0.57,0.47,0.68,1.00
0.655,-3.13,-0.99,-0.24,3.29
0.666,-2.04,-0.43,-0.56,2.15
0.675,0.66,1.14,-0.56,1.43
0.686,0.56,-0.70,-0.06,0.90
0.696,0.94,-0.16,0.56,1.11
0.706,0.66,-0.22,0.18,0.72
0.716,-0.69,-0.99,-0.58,1.34
0.726,-1.21,-0.73,0.08,1.42
0.736,0.25,0.14,0.39,0.48
0.746,1.86,1.42,0.54,2.40
0.756,1.47,1.30,-0.73,2.10
0.766,0.34,0.42,-0.56,0.78
0.776,-0.68,0.62,0.63,1.12
0.787,-3.05,-0.28,-0.15,3.07
0.797,-1.62,-1.08,-1.05,2.21
0.807,0.06,0.14,0.01,0.16
0.817,0.70,-0.39,0.14,0.81
0.827,1.15,-0.50,0.31,1.29
0.837,0.42,0.17,0.43,0.63
0.847,-0.65,-0.56,-0.91,1.25
0.857,-0.62,-0.21,0.03,0.65
0.867,0.42,0.43,0.69,0.92
0.877,1.43,0.67,0.01,1.58
0.887,1.67,1.01,-0.31,1.97
0.897,0.28,0.61,-0.17,0.69
0.908,-1.81,-0.32,0.24,1.85
0.918,-2.27,0.70,-0.37,2.40
0.928,-1.60,-1.28,-1.22,2.38
0.938,0.10,0.07,0.49,0.51
0.948,1.11,-0.15,0.22,1.14
0.958,0.85,-0.78,0.10,1.15
0.968,0.40,0.74,0.27,0.88
0.978,-0.89,-0.93,-0.62,1.43
0.988,-0.54,0.16,-0.33,0.65
0.998,0.94,0.25,0.80,1.26
1.008,1.11,0.39,0.30,1.22
1.019,0.85,0.76,-0.32,1.19
1.029,0.39,0.63,-0.52,0.90
1.039,-1.44,0.29,0.33,1.50
1.049,-2.37,-0.10,-0.19,2.38
1.059,-0.99,-0.04,-1.08,1.47
1.069,0.16,-0.34,0.21,0.43
1.079,0.83,-0.40,0.01,0.92
1.089,0.44,-0.69,0.65,1.04
1.099,-0.13,-0.27,-0.16,0.34
1.109,-0.37,-0.15,-0.56,0.68
1.119,-0.10,-0.08,-0.06,0.14
1.129,0.90,0.57,0.79,1.33
1.139,1.76,0.99,-0.07,2.02
1.150,0.69,0.43,-0.58,1.00
1.160,-0.66,0.25,0.23,0.74
1.170,-1.43,-0.27,-0.04,1.45
1.180,-2.07,0.04,-0.21,2.08
1.190,-0.72,0.18,-0.64,0.98
1.200,0.39,-0.29,-0.60,0.77
1.210,0.70,0.03,0.76,1.03
1.220,0.61,-0.42,0.11,0.75
1.230,-0.75,-0.98,-0.26,1.26
1.240,-0.59,-0.18,-0.03,0.62
1.250,0.21,-0.15,-0.22,0.34
1.260,1.44,0.87,0.97,1.95
1.271,1.54,1.07,-0.32,1.90
1.281,0.44,0.28,-0.81,0.96
1.291,-0.06,0.60,0.56,0.82
1.301,-1.67,-0.36,0.09,1.71
1.311,-2.83,-0.59,-0.63,2.95
1.321,-0.35,0.34,-0.42,0.64
1.331,0.48,-0.10,-0.52,0.71
1.341,0.70,-0.36,0.56,0.97
1.351,0.76,-0.11,0.53,0.94
1.361,-0.14,-0.61,-0.52,0.81
1.371,-0.78,-0.29,-0.19,0.85
1.381,-0.08,-0.09,0.15,0.19
1.392,1.51,0.98,0.87,2.00
1.402,1.30,0.93,-0.70,1.75
1.412,0.25,0.14,-0.38,0.47
1.422,-0.03,0.78,0.43,0.89
1.432,-1.86,-0.26,0.17,1.88
1.442,-2.62,-0.67,-0.83,2.83
1.452,-0.45,0.05,-0.88,0.99
1.462,0.75,0.31,0.41,0.91
1.472,0.70,-0.47,0.29,0.89
1.482,0.54,-0.36,0.43,0.78
1.492,0.15,-0.07,-0.41,0.44
1.503,-0.56,-0.44,-0.43,0.84
1.513,-0.36,-0.21,0.45,0.61
1.523,1.22,0.76,0.64,1.57
1.533,1.41,0.78,-0.62,1.73
1.543,0.98,1.10,-0.02,1.48
1.553,-0.87,0.16,0.19,0.91
1.563,-1.98,-0.04,-0.33,2.01
1.573,-1.92,0.01,-0.54,1.99
1.583,-0.76,-0.59,-0.75,1.22
1.593,0.67,0.13,0.68,0.96
1.603,1.13,-0.49,-0.03,1.23
1.614,0.81,0.02,0.50,0.95
1.624,-0.28,-0.40,-0.64,0.81
1.634,-1.25,-0.77,-0.44,1.53
1.644,-0.14,0.39,0.71,0.82
1.654,1.22,0.37,0.44,1.35
1.664,1.28,0.80,-0.50,1.59
