time,ax,ay,az,atotal
0.000,1.59,0.85,1.30,2.22
0.010,1.31,-0.92,1.13,1.96
0.020,-0.29,-0.24,-0.72,0.82
0.030,-0.60,-0.92,-1.92,2.21
0.040,-0.21,-0.31,0.18,0.41
0.050,0.54,0.74,1.97,2.17
0.060,1.50,0.94,0.10,1.77
0.070,0.78,1.33,-0.95,1.81
0.080,-0.15,0.49,-0.72,0.88
0.091,-1.52,-0.95,-0.21,1.80
0.101,-2.34,-0.47,0.77,2.51
0.111,-0.53,-0.10,-0.45,0.70
0.121,-0.42,-1.08,-0.36,1.21
0.131,0.66,0.92,0.20,1.15
0.141,1.03,-0.22,-0.35,1.12
0.151,-0.09,0.10,-0.10,0.17
0.161,-0.31,-0.41,0.54,0.75
0.171,0.36,-0.43,0.14,0.58
0.181,1.44,0.80,0.13,1.66
0.191,0.83,0.16,-0.43,0.95
0.202,-0.04,0.49,-0.04,0.49
0.212,-0.46,0.93,0.37,1.10
0.222,-2.04,-0.18,-0.27,2.07
0.232,-1.76,0.03,-0.99,2.01
0.242,-0.26,0.09,-0.24,0.36
0.252,0.60,-0.48,0.08,0.77
0.262,0.78,-0.79,0.76,1.35
0.272,0.35,-0.27,0.13,0.46
0.282,-0.28,-0.42,-0.67,0.84
0.292,-0.36,0.38,-0.25,0.58
0.303,0.22,-0.03,0.81,0.84
0.312,1.71,1.01,0.05,1.99
0.323,1.11,0.74,-0.53,1.44
0.333,-0.07,0.23,0.00,0.24
0.343,-1.49,-0.10,0.22,1.51
0.353,-2.43,-0.16,-0.33,2.45
0.363,-1.04,0.79,-0.77,1.51
0.373,-0.02,-0.11,-0.10,0.15
0.383,0.80,-0.11,0.14,0.82
0.393,1.00,-0.41,0.34,1.13
0.403,-0.16,-1.02,-0.11,1.04
0.413,-1.04,-1.16,-0.21,1.57
0.423,-0.17,-0.42,-0.03,0.45
0.434,0.99,0.76,0.65,1.41
0.443,1.67,1.55,0.35,2.31
0.454,1.21,1.30,-1.19,2.14
0.464,0.15,0.65,-0.04,0.67
0.474,-1.57,0.13,0.53,1.66
0.484,-2.99,-1.08,-0.53,3.22
0.494,-1.13,-0.74,-0.22,1.37
0.504,0.30,0.23,-0.26,0.45
0.514,0.88,-0.27,0.11,0.93
0.524,1.22,0.23,0.02,1.24
0.534,0.07,-0.05,0.22,0.24
0.544,-1.00,-0.99,-0.59,1.53
0.555,-1.03,-0.59,0.03,1.19
0.565,0.19,0.03,0.49,0.53
0.575,1.31,0.50,0.35,1.45
0.585,2.11,1.51,-0.28,2.61
0.595,0.74,0.61,-0.46,1.06
0.605,-1.28,0.29,0.00,1.31
0.615,-2.85,0.06,0.06,2.85
0.625,-1.97,-0.52,-0.91,2.23
0.635,-0.21,-0.38,0.10,0.44
0.645,0.89,-0.57,0.11,1.06
0.655,1.60,0.08,0.18,1.61
0.666,0.31,-0.37,0.32,0.58
0.676,-0.21,-0.67,-0.75,1.03
0.686,-1.00,-0.96,-0.16,1.40
0.696,-0.35,0.13,0.78,0.87
0.706,1.45,1.12,0.79,1.99
0.716,1.35,0.83,-1.14,1.95
0.726,0.81,0.72,-0.54,1.21
0.736,-1.02,0.73,0.66,1.41
0.746,-2.64,0.52,-0.12,2.69
0.756,-1.69,-1.05,-0.96,2.21
0.766,-0.18,-0.11,0.11,0.24
0.776,0.54,-0.27,-0.10,0.61
0.787,1.00,-0.84,0.19,1.32
0.797,0.45,-0.02,0.51,0.68
0.807,-0.20,-0.75,-0.63,1.00
0.817,-0.45,-0.40,-0.29,0.67
0.827,0.51,0.66,0.83,1.18
0.837,1.13,0.59,0.26,1.30
0.847,0.60,0.55,-0.98,1.27
0.857,0.56,1.13,0.22,1.28
0.867,-1.29,0.69,0.29,1.49
0.877,-2.75,-0.19,-0.70,2.85
0.887,-0.69,0.26,-0.57,0.93
0.897,0.37,-0.64,-0.23,0.78
0.908,0.78,-0.61,0.61,1.16
0.918,0.50,-0.56,0.53,0.92
0.928,-0.20,-0.71,-0.43,0.86
0.938,-0.28,0.07,-0.52,0.59
0.948,-0.40,-0.49,0.26,0.68
0.958,1.25,0.88,0.69,1.68
0.968,1.59,1.11,0.05,1.94
0.978,0.46,0.46,-1.05,1.23
0.988,-0.62,0.35,0.48,0.86
0.998,-1.82,0.21,0.18,1.84
1.008,-2.14,-0.23,-0.70,2.26
1.018,-0.52,0.02,-0.58,0.78
1.029,0.37,-0.11,0.09,0.40
1.039,0.89,-0.26,0.26,0.97
1.049,0.49,-0.64,0.37,0.89
1.059,-0.58,-0.94,-0.39,1.17
1.069,-0.29,-0.49,-0.26,0.62
1.079,0.49,0.52,0.53,0.88
1.089,1.15,0.75,0.68,1.53
1.099,1.43,1.30,-0.75,2.07
1.109,0.58,0.89,-0.50,1.18
1.119,-0.64,0.20,0.32,0.75
1.129,-2.26,-0.82,0.11,2.41
1.139,-1.98,-0.47,-0.50,2.10
1.150,-0.50,-0.16,-0.42,0.67
1.159,0.63,0.05,0.09,0.64
1.170,0.90,-0.01,0.13,0.91
1.180,0.49,-0.18,0.14,0.54
1.190,-0.08,0.06,-0.12,0.16
1.200,-1.11,-0.93,-0.35,1.48
1.210,-0.51,-0.59,0.01,0.78
1.220,1.73,0.71,1.09,2.16
1.230,1.60,0.70,-0.28,1.77
1.240,0.72,0.63,-0.52,1.09
1.250,-0.49,0.67,0.00,0.83
1.260,-2.23,0.19,0.06,2.24
1.271,-2.26,-0.01,-0.53,2.32
1.281,-0.77,-0.22,-0.69,1.06
1.291,0.72,-0.26,0.22,0.80
1.301,0.98,-0.56,0.38,1.19
1.311,0.38,-0.46,0.27,0.66
1.321,0.18,-0.36,-0.28,0.49
1.331,-0.62,-0.77,-0.55,1.14
1.341,-0.35,0.23,0.70,0.81
1.351,1.42,1.06,0.71,1.91
1.361,1.34,0.72,-1.14,1.90
1.371,0.54,0.95,0.06,1.09
1.381,-0.62,0.17,0.37,0.74
1.392,-2.23,-0.08,-0.20,2.24
1.402,-1.96,0.18,-0.63,2.07
1.412,-0.79,-1.04,-0.75,1.51
1.422,0.61,0.32,0.38,0.79
1.432,1.04,-0.84,0.39,1.39
1.442,0.84,-0.23,0.15,0.89
1.452,-0.37,-0.26,-0.03,0.45
1.462,-0.61,-0.51,-0.75,1.09
1.472,0.47,0.44,0.84,1.06
1.482,1.43,1.10,0.40,1.85
1.492,0.56,-0.01,-0.80,0.97
1.503,0.56,1.37,0.03,1.48
1.512,-0.68,0.12,0.19,0.72
1.523,-2.45,-0.59,-0.31,2.54
1.533,-1.33,0.47,-0.47,1.49
1.543,-0.41,-1.03,-0.88,1.41
1.553,0.54,0.07,0.91,1.07
1.563,0.83,-0.25,0.23,0.89
1.573,0.48,-0.24,-0.16,0.56
1.583,-0.62,0.12,-0.28,0.69
1.593,-0.64,-1.00,-0.53,1.30
1.603,0.68,0.61,0.90,1.29
1.613,1.67,0.95,0.59,2.01
1.623,1.09,0.22,-1.09,1.56
1.634,0.11,1.04,0.31,1.09
1.644,-1.39,-0.01,-0.17,1.40
1.654,-2.47,-0.36,-0.20,2.50
1.664,-1.52,-0.01,-0.34,1.56
1.674,-0.00,-0.72,-0.65,0.96
1.684,0.92,-0.08,0.46,1.03
1.694,0.90,-0.39,0.32,1.03
1.704,-0.06,-0.52,-0.03,0.53
1.714,-0.60,-0.03,-0.30,0.67
1.724,0.09,-0.08,-0.33,0.35
1.735,0.58,0.28,0.86,1.08
1.744,1.59,0.92,0.18,1.84
1.755,1.17,1.02,-0.78,1.74
1.765,-0.26,0.47,0.32,0.63
1.775,-1.63,-0.14,-0.27,1.66
1.785,-2.29,-0.55,-0.05,2.35
1.795,-1.02,0.24,-0.73,1.28
1.805,0.44,-0.14,0.12,0.48
1.815,0.67,-0.32,0.03,0.74
1.825,0.62,-0.09,0.28,0.69
1.835,-0.02,-0.36,-0.18,0.40
1.845,-1.43,-1.01,-0.35,1.78
1.855,-0.35,-0.38,0.25,0.58
1.866,1.36,0.58,0.62,1.61
1.876,1.72,1.12,0.31,2.08
1.886,1.15,0.73,-1.06,1.73
1.896,-0.15,0.73,0.18,0.77
1.906,-1.72,-0.07,0.04,1.73
1.916,-2.71,-0.89,-0.09,2.85
1.926,-1.18,0.05,-0.68,1.36
1.936,0.59,0.00,-0.14,0.61
1.946,0.94,0.14,0.13,0.96
1.956,0.63,-0.58,0.27,0.90
1.967,0.10,-0.23,0.02,0.26
1.976,-0.72,-0.65,-0.45,1.06
1.987,-0.92,-0.79,0.25,1.24
1.997,1.18,0.77,0.87,1.66
2.007,2.01,1.49,-0.37,2.53
2.017,0.83,1.08,-0.63,1.50
2.027,-0.09,0.38,0.02,0.39
2.037,-1.74,-0.30,0.19,1.78
2.047,-2.25,-0.47,0.07,2.30
2.057,-1.30,-0.99,-1.02,1.93
2.067,0.03,0.44,0.13,0.46
2.077,0.75,-0.06,0.16,0.76
2.087,1.10,-0.04,-0.16,1.11
2.097,0.07,0.07,0.32,0.34
2.108,-0.40,-0.76,-0.47,0.98
2.118,0.11,-0.20,0.27,0.35
2.128,0.67,0.19,0.69,0.98
2.138,1.16,0.54,-0.24,1.31
2.148,0.59,1.55,-0.55,1.75
2.158,-0.28,0.25,0.16,0.41
2.168,-1.37,-0.62,-0.40,1.56
2.178,-1.73,-0.32,0.56,1.85
2.188,-0.90,-0.19,-1.23,1.53
2.198,-0.32,-0.96,0.22,1.04
2.208,0.52,0.79,0.41,1.03
2.219,0.84,-0.59,-0.46,1.13
2.229,-0.01,0.42,0.33,0.53
2.239,-0.23,-0.40,-0.47,0.66
2.249,0.08,-0.50,0.31,0.60
2.259,1.51,0.99,0.61,1.91
2.269,0.95,0.01,-0.55,1.10
2.279,0.06,0.89,-0.06,0.89
2.289,-0.50,0.51,0.21,0.75
2.299,-1.84,0.03,-0.45,1.89
2.309,-1.85,0.23,-0.15,1.87
2.319,-0.33,-0.27,-0.94,1.03
2.329,0.33,-0.21,0.45,0.60
2.340,0.74,-0.72,0.39,1.10
2.350,0.36,-0.64,0.01,0.74
2.360,-0.29,0.08,-0.06,0.31
2.370,-0.06,-0.41,-0.62,0.74
2.380,-0.06,0.18,0.31,0.37
2.390,1.23,0.68,1.01,1.73
2.400,1.45,0.92,-0.80,1.90
2.410,0.13,0.64,-0.19,0.68
2.420,-0.71,0.21,0.18,0.76
2.430,-2.17,-0.63,-0.33,2.29
2.440,-1.71,0.28,-0.38,1.78
2.450,-0.29,0.16,-0.07,0.33
2.460,0.50,-0.18,-0.12,0.54
2.471,1.27,0.24,0.19,1.30
2.481,0.31,-0.72,-0.13,0.80
2.491,-1.20,-0.96,-0.04,1.54
2.501,-0.65,-0.47,0.18,0.83
2.511,0.21,-0.49,-0.34,0.64
2.521,1.08,0.86,0.87,1.63
2.531,2.07,1.25,0.15,2.43
2.541,0.71,0.79,-1.20,1.60
2.551,-0.72,0.66,0.51,1.10
2.561,-2.55,-0.09,-0.19,2.56
2.572,-2.31,-0.50,-0.40,2.40
2.582,-0.41,-0.42,-0.51,0.78
2.592,1.02,0.00,0.24,1.04
2.602,1.21,-0.44,0.32,1.33
2.612,0.58,-0.20,0.09,0.62
2.622,-0.56,-0.64,-0.54,1.01
2.632,-1.18,-0.66,-0.05,1.35
2.642,-0.30,-0.27,0.24,0.47
2.652,0.92,0.10,0.67,1.14
2.662,2.27,1.62,0.20,2.80
2.672,0.80,0.64,-1.26,1.62
2.682,-0.16,0.75,0.28,0.82
2.692,-2.59,0.71,0.41,2.72
2.703,-2.68,-0.97,-1.20,3.09
2.713,-0.35,0.24,0.13,0.44
2.723,0.67,-0.54,0.04,0.86
2.733,1.26,-0.70,0.02,1.45
2.743,0.61,0.18,0.80,1.02
2.753,-0.27,-1.19,-0.85,1.48
2.763,-0.56,-0.42,-0.31,0.77
2.773,-0.35,-0.09,0.65,0.74
2.783,0.98,0.61,1.01,1.53
2.793,1.51,1.71,-1.05,2.51
2.803,0.77,0.41,-0.43,0.98
2.813,-0.69,0.74,0.08,1.02
2.824,-2.36,0.73,0.57,2.54
2.834,-1.60,-1.10,-1.35,2.37
2.844,-0.43,-0.41,0.00,0.60
2.854,0.48,0.03,0.31,0.57
2.864,0.69,-1.11,-0.17,1.32
2.874,0.63,0.22,0.62,0.91
2.884,-0.55,-0.94,-0.50,1.20
2.894,-0.24,-0.29,-0.31,0.48
2.904,0.46,0.51,0.61,0.92
2.914,1.08,0.27,0.57,1.25
2.924,1.09,1.03,-0.85,1.72
2.935,-0.06,0.44,-0.08,0.46
2.945,-0.84,1.21,0.24,1.49
2.955,-2.45,0.19,-0.11,2.46
2.965,-1.24,-0.34,-1.00,1.63
2.975,0.16,-0.06,-0.17,0.24
2.985,0.64,-1.00,0.44,1.27
2.995,0.74,-0.51,0.48,1.02
3.005,-0.01,-0.37,0.16,0.40
3.015,0.16,-0.33,-0.77,0.85
3.025,-0.49,0.08,-0.12,0.51
